UserName;Handle;Timestamp;Text;Label
ami;@abcd_emmy;21/07/2023 09:04;Jajan+bensin suami. Suami pegang 50rb/minggu, naik supra/revo trs ke kantor 10km mungkin jadi isi pertalite cuma 25rb. Aku pernah naik Blade, isi pertamax 1x seminggu dengan jarak 12km. Sisanya 5rb/hari buat jajan pentol sambil ngebekel atau kantornya nyediain makan siang.;neutral
tribunjateng.com;@tribunjateng;21/07/2023 09:01;UPDATE TERBARU! Daftar Lengkap Harga BBM Seluruh Indonesia Hari Ini Jumat 21 Juli 2023, Cek Jateng;neutral
IDX CHANNEL;@idx_channel;21/07/2023 09:00;Jangan ketinggalan, simak harga BBM terupdate hari ini.;neutral
irf;@1rfani;21/07/2023 08:54;"Standard? Padahal uang pungli parkir bisa nambah penghasilan Negara kalo dikelola dgn baik jadi harga BBM bisa turun, ya kan 
@KemenkeuRI
 @DitjenPajakRI
 ?";neutral
MH Daily;@MHDaily2;21/07/2023 08:49;Malaysia Airlines dedah dah mula guna minyak masak terpakai sebagai bahan bakar undang reaksi netizen Malaysia Airlines menjadi syarikat penerbangan pertama negara yang menggunakan bahan ... Read more #mhdaily;neutral
abdul Rozak974;@abdulrozaq974;21/07/2023 08:26;"Inflasi 1-3 % itu wajar.
Twlermaksud dibawah 4 pastinya berapa pak?
Rakyat secara umum teeutama dikampung seperti saya, sangat tidak bisa memprakirakan persentase inflasi, apalagi soal harga bbm-sembako-bahan bangunan dll begitu susah diterka, cenderung terus naik+ nggak pernah-";negative
Hijratus Sijjil;@EvanHijratus;21/07/2023 08:12;Pengangguran, Naiknya harga pokok, BBM, TDL kemerosotan moral & akhlak itu yg perlu dipikirkan !!!;negative
Bandung Nine One One;@bandung911;21/07/2023 08:11;Daftar Harga BBM Pertamina Terkini 21 Juli 2023 di Seluruh Indonesia, Ada Pertamax hingga Pertalite;neutral
Arif;@ArifLabMed;21/07/2023 07:19;Rasio harga BBM dan UMR gak masuk akal, naik motor dong, si gesit irit. No safety no problem, hidup kelamaan dalam penderitaan juga ngapain. Positive vibes;negative
BUMN.Pwt.sigap;@BumnPwtSigap;21/07/2023 07:01;kapasitas pengolahan minyak mentah dari 260.000 barel per hari menjadi 360.000 barel per hari. Kilang ini juga akan mendukung pengurangan emisi gas buang kendaraan bermotor dengan peningkatan kualitas produk bahan bakar minyak yang lebih ramah lingkungan dengan standar EURO V.;neutral
Ja Coah;@jack_alenzo;21/07/2023 05:40;Pendapatan negara naik krn harga sda meroket tp bbm, pajak naik subsidi di cabut, infrastruktur byk yg tdk produktip shg hutang bejibun buat byr bunga pki hutang baru dan cengkraman cina dan oligharki menguat seta korupsi naik.. kog kejam sm rakyat sdr sih;negative
Ja Coah;@jack_alenzo;21/07/2023 05:40;Pendapatan negara naik krn harga sda meroket tp bbm, pajak naik subsidi di cabut, infrastruktur byk yg tdk produktip shg hutang bejibun buat byr bunga pki hutang baru dan cengkraman cina dan oligharki menguat seta korupsi naik.. kog kejam sm rakyat sdr sih;negative
Ja Coah;@jack_alenzo;21/07/2023 05:40;Pendapatan negara naik krn harga sda meroket tp bbm, pajak naik subsidi di cabut, infrastruktur byk yg tdk produktip shg hutang bejibun buat byr bunga pki hutang baru dan cengkraman cina dan oligharki menguat seta korupsi naik.. kog kejam sm rakyat sdr sih;negative
Ja Coah;@jack_alenzo;21/07/2023 05:40;Pendapatan negara naik krn harga sda meroket tp bbm, pajak naik subsidi di cabut, infrastruktur byk yg tdk produktip shg hutang bejibun buat byr bunga pki hutang baru dan cengkraman cina dan oligharki menguat seta korupsi naik.. kog kejam sm rakyat sdr sih;negative
BUMN Cirebon Sigap;@Bumn_Crbn_Sigap;21/07/2023 04:56;pengolahan minyak mentah dari 260.000 barel per hari menjadi 360.000 barel per hari. Kilang ini juga akan mendukung pengurangan emisi gas buang kendaraan bermotor dengan peningkatan kualitas produk bahan bakar minyak yang lebih ramah lingkungan dengan standar EURO V.;neutral
kochengoren;@kochengoren__;21/07/2023 00:05;"gue jaman 2017 naik Vario 125, bensin udah +- 30rbu seminggu buat ngantor nembus kemacetan Jakarta.

dikali 4 minggu sebulan udah 120rbu, dengan harga pertalite yg sekarang udab 10rbu/liter macam tidak mungkin bensin + jajan 200rbu cukup sebulan, kecuali jarak rumah-kantor deket.";negative
Iqmal;@MuhadiIqmal;20/07/2023 23:53;Saya sangat setuju kalau pemerintah menurunkan harga BBM dan menghapus iuran BPJS.;negative
Iqmal;@MuhadiIqmal;20/07/2023 23:47;"kepada yth Presiden RI 
ada beberapa harapan saya kedepan diantaranya:
1. Lapangan pekerjaan yang merata untuk anak bangsa Indonesia bukan wna
2. Kesejahteraan masyarakat kecil ditingkatkan
3. Harga Bahan-bahan pokok , BBM dll diturunkan
4. Pendidikan & kesehatan perlu dievaluasi";negative
ikamawardi;@ikamawardi1;20/07/2023 23:39;Green Refinery, Komitmen Kilang Pertamina untuk Mewujudkan Bahan Bakar Ramah Lingkungan,bertujuan untuk mengurangi dampak negatif kilang minyak pada lingkungan, termasuk emisi gas rumah kaca dan polusi udara.;neutral
MAJOR JOKO;@majorcraftjoe;20/07/2023 21:48;"Ini kenapa jd uang rokok sih?
Lupa ya kalau cukai rokok 40% dr harga rokok. Itu masuk kas negara semua. 
Itu 40% buat subsidi rakyat bukan malah dikorupsi.

Klo BBM semurah malaysia,
Klo pakan ternak gak dimonopoli, Klo gak ada tuh pinjol,
Jamin cukup gizi buat semua.";negative
Dan 任;@DanYamYam;20/07/2023 21:32;Kirain becanda, rupanya beneran.  ump tahun itu berapa Bu? Asumsi ump dki bisa dapet 490 liter harga pertalite sekarang, apa sekitaran 200rb Bu?;negative
anak sandykala;@anak_sandyklaa;20/07/2023 21:28;Harga rokok naik, BBM pun sama, sedangkan duit kita gitu-gitu aja bahkan menurun. Siapa yang akan disalahkan?;negative
Dani;@Doni13587681;20/07/2023 21:21;Justru karena saya rajin searching nggak dibodohi. Cuman pertamiba yang pernah kebakaran instalasi 7 kali. Monopoli tapi laba cuman Rp 56 T. Bandingkan sama Petronas laba Rp 349 atau laba Aramco Rp 2.474 T. Harga BBM Ron 95 di Malaysia cuman Rp 6.793/liter.;negative
khairiawinda;@khairiawinda;20/07/2023 21:17;Haduh banyakin searching deh dulu, setau saya kinerja Pertamina dari tahun ke tahun semakin bagus kok, soal harga bbm naik turun kan ngikutin harga pasar dunia bukan pertamina sendiri yg nentuin;positive
Dani;@Doni13587681;20/07/2023 21:08;Cuman orang dungu yang sok kaya, padahal kere, yang mau beli barang nggak sesuai harga. Harga minyak dunia sudah turun. Dimana mana juga harga BBM sudah diturun. Cuman orang dungu yang menerima. Padahal masih antri pertalite. Saya pakai Shell V power mas. Ogah ditipu.;negative
HEADS;@GeneisRyodan;20/07/2023 21:03;"terima kasih Tuhan telah membiarkan fosil dinosaurs terdegradasi dan menjadi minyak bumi yang digunakan untuk bahan bakar mobil yang membawa mamanya dazai ke rumah sakit untuk menghadirkan seorang 
@LegPakunoda
 di bumi ini sehingga jadi urutan PERTAMA dgn total 375,000.";neutral
tribunjateng.com;@tribunjateng;20/07/2023 21:02;Sah Naik! Daftar Harga BBM Terbaru Hari Ini Kamis 20 Juli 2023, Cek Harga Jawa, Bali dan DIY;neutral
zahiraaa;@cakeymatcha;20/07/2023 20:48;terima kasih ya Allah, telah membiarkan fosil dinosaurus terdegradasi dan menjadi minyak bumi yang digunakan untuk bahan bakar mobil yang membawa mamanya YUCIL ke rumah sakit untuk menghadirkan seorang HAN YUCILL  di bumi ini.;neutral
ReforMiner Institute;@REFORMINERinfo;20/07/2023 20:46;Struktur biaya pembentuk harga BBM di setiap negara tidak sama. Pilihan kebijakan pemerintah di dalam penetapan harga BBM dapat sangat mempengaruhi porsi dari masing - masing komponen di dalam struktur biaya pembentuk harga BBM di suatu negara.;neutral
ReforMiner Institute;@REFORMINERinfo;20/07/2023 20:45;Formula penetapan harga BBM di Indonesia tidak jauh berbeda jika dibandingkan dengan negara ASEAN lainnya.Referensi harga produk yang digunakan pemerintah Indonesia tercatat sama dengan yang digunakan oleh sejumlah negara ASEAN lainnya yaitu Mean of Platts Singapore (MOPS).;positive
Dani;@Doni13587681;20/07/2023 20:37;Rasional itu maksudnya jangan pilih lagi petugas partai PDIP. Terbukti bikin rakyat sengsara dengan hutang segunung, menaikkan harga BBM, impor pangan dan menaikkan pajak.;negative
Nico;@brandal_baru;20/07/2023 20:20;"Harga BBM harus murah, pembangunan merata tapi ga boleh hutang.
Ga boleh bagi2 jabatan di pemerintahan, semua harus profesional tanpa embel2 partai, tapi stabilitas sosial politik harus terjaga. ";neutral
HannySoebiarto;@HannySoebiarto;20/07/2023 19:30;"Hahahahasaa....puas dong aku. Kemana2 healing2 lewat tol bebas hambatan....PBLNkeren2... BBM 1 harga.. Ind terkenal di LN... kasihan ya kamu 
@HelmiFelis_
 ... merana ya? Butuh dana cair ya? Makanya nyinyir dan hasut terussssss  ....Hahahhaa ";negative
ੈ;@PRRRRRRRAH;20/07/2023 18:52;terima kasih tuhan telah membiarkan fosil dinosaurus terdegradasi dan menjadi minyak bumi yang digunakan untuk bahan bakar mobil yang membawa mamanya HEESEUNG ke rumah sakit untuk menghadirkan seorang LEE HEESEUNG di bumi ini;neutral
SeptyawanTanggonW;@rawrr4978665301;20/07/2023 18:08;SUMBER DAYA ALAM MINYAK BUMI ASALNYA DARI INDONESIA PAK, KALAU BOLEH SARAN MOHON HARGANYA DI TURUNKAN, KITA YANG PUNYA NEGARA DAN SUMBERDAYA ALAM MINYAK BUMI MALAH DIBERI HARGA MAHAL, DILUAR NEGERI HARGA MINYAK MALAH NORMAL PAK, PUNTEN PAK  KALAU BISA DI TURUNKAN PAK HARGA BBM.;negative
@ mr. Black;@ mr. Black;20/07/2023 18:02;Bodo amat lah, Fokus urus bola, kapan lu urus BBM biar harga turun? Menpora urus tower, mentri BUMN urus rumput.;negative
Kiko Pratama dimas diaji;@abdrianriz1992;20/07/2023 17:52;ada kok tapi bentuknya bukan bangkai melainkan fosil kerang kerang purba. kalau bangkai tentunya udh jadi minyak bumi semua & sekarang dijadikan lokasi pengeboran minyak bumi buat bahan bakar kendaraan;neutral
haris arrasyid;@haris_zr;20/07/2023 17:28;"Bongkar siapapun yg terlibat 
Rakyat susah dapat kerja dan jauh dari sejahtera, efek kenaikan harga BBM bersubsidi blm pulih, DPR RI ngg pro rakyat kenaikan harga BBM bikin susah https://twitter.com/bianca01403/status/1681857489955086336…";negative
riey✿;@marjoriest;20/07/2023 16:51;terima kasih Ya Allah telah membiarkan fosil dinosaurs terdegradasi dan menjadi minyak bumi yang digunakan untuk bahan bakar mobil yang membawa mamanya taerae ke rumah sakit untuk menghadirkan seorang KIM TAERAE di bumi ini;neutral
Johny;@momentds;20/07/2023 16:44;Green Refinery, Komitmen Kilang Pertamina untuk Mewujudkan Bahan Bakar Ramah Lingkungan,bertujuan untuk mengurangi dampak negatif kilang minyak pada lingkungan, termasuk emisi gas rumah kaca dan polusi udara.;neutral
alin pertalite;@vaquelar;20/07/2023 16:38;pokoknya, si diaz kan udah nyanyi tuh di bunderan teknik. nah pas diaz kelar nyanyi lagunya, gada kejadian apa apa tuh. mereka berdua pokoknya langsung naik motor mau pulang. tp pas mereka mau ke arah keluar dari kampus, mereka tuh tetep balik lagi ke arah bunderan teknik itu. -;neutral
;@pvrivasi;20/07/2023 16:13;Green Refinery, Komitmen Kilang Pertamina untuk Mewujudkan Bahan Bakar Ramah Lingkungan,bertujuan untuk mengurangi dampak negatif kilang minyak pada lingkungan, termasuk emisi gas rumah kaca dan polusi udara.;neutral
ppcwinkamadiuntegas;@ppcwinkamadiun;20/07/2023 15:46;"Kilang ini juga akan mendukung pengurangan emisi gas buang kendaraan bermotor dengan peningkatan kualitas produk bahan bakar minyak yang lebih ramah lingkungan dengan standar EURO V.

#KilangPertaminaInternasional #RDMPBalikpapan";neutral
umma nanaj;@ukhtielya;20/07/2023 15:28;"Betul sgt berani menyiksa rakyat dgn menaikan BBM jd 10k /ltr
Ga peduli rakyat menjerit yg penting kalian berpesra pora dgn bonus dr untung BBM d naikin
Itulah yg rakyat rasakan ketika banteng berkuasa takluk pd oligarki.
Kebijakan ga pro thdp rakyat jelata.
Jgn pilih banteng lg.";negative
SyahLepik HD;@leppi_cobra;20/07/2023 14:56;Yang pasti bersahabat dengan penjual bahan bakar minyak ;neutral
Inang Hasiholan;@inang_hasiholan;20/07/2023 13:45;Membuat harga BBM naik, membuat harga pupuk naik di seluruh dunia. #PrabowoUntukSemua #PrabowoNeruskePakdhe Prabowo Subianto;negative
Catuk;@Catuk4;20/07/2023 13:10;"Selama 
@basuki_btp
 ada di Pertamina, jangan harap harga BBM berpihak kepada kepentingan rakyat";negative
intial d;@IovIicky;20/07/2023 12:41;terima kasih ya Allah, telah membiarkan fosil dinosaurus terdegradasi dan menjadi minyak bumi yang digunakan untuk bahan bakar mobil yang membawa mamanya jungwon ke rumah sakit untuk menghadirkan seorang YANG JUNGWON di bumi ini;neutral
POLSEK LIMPASU;@LimpasuPolsek;20/07/2023 12:33;"Anggota Polsek Limpasu Melaksanakan giat Pam di SPBU guna kelancaran dan keamanan bagi warga dalam mengisi BBM, serta memonitor ketersedian BBM untuk menghindari adanya kelangkaan BBM di Daerah Hukum Polsek Limpasu.

( Limpasu, Kamis, 20 Juli 2023 )

#humaspolreshst
#polreshst";neutral
#BolehMoTanya;@SopirMikro;20/07/2023 12:20;Daftar Harga BBM Terbaru Hari Ini, Kamis 20 Juli 2023: BBM Bersubsidi Belum Turun;neutral
ballambinlove;@ballambinlove;20/07/2023 11:42;Token listrik, pulsa hape, harga rokok, dll, apakah punya harga khusus buat Jateng?, Termasuk harga BBM di SPBU;neutral
Polsek Firdaus;@PolsekFird9585;20/07/2023 11:41;"Personil Polsek Firdaus dan Unit Intel Polsek Firdaus  melakukan  deteksi dan  monitor  stock BBM  pasca penyesuaian harga/kenaikan harga BBM Bersubsidi  serta kelangkaan BBM di SPBU - SPBU diwilayah hukum Polsek Firdaus 

#polressergai";neutral
Eni Anggraeni;@mah_zia27;20/07/2023 11:33;"Bahan Bakar Minyak: Pertamax, Pertamax Turbo, Pertamax Racing, Pertalite, Pertamina Dex, Dexlite, Solar, Bio Solar, Minyak Tanah

Gas : BBG, Vigas, LPG, CNG, Musicool
 Saya sering menggunakan BRIGHT gas untuk memasak 
@akang_aif5
 @Maulaa313
  @rizkyarum92";neutral
CB.;@changbinieyo;20/07/2023 11:26;"@LUNERPW
 /pegang tangannya, bawa naik ke motor, ajak ke pom bensin/ mau isi energi kan? /liatin mas SPBU/ Mas pertamax 50 ribu.";neutral
Mass Payuu;@Maspayuuu;20/07/2023 11:12;"Efek Positif IPO bagi Pertamina yang mempunyai keterbatasan pendanaan, sementara impor minyak mentah dan Bahan Bakar Minyak (BBM) Negara terus mengalami peningkatan maka dari dukung IPO PHE 

Keisya Kamis Pagii Dingin
#saham #IPO #PHE #investasi #pertamina";positive
Fajar r;@zeronol0;20/07/2023 11:04;wkwkw emang dimari tuh orangnya kuat2 dan lama banget buat sadar, dipikir pemerintah sekarang itu perhatian banget,( kesehatan aja yabg biayain rakyat sendiri), harga bbm ga ngikutin harga minyak dunia kalo turun, belum lagi sistem pendidikan dikita yg mesti keluar... pangan...;negative
Emily Mendoza;@EmilyMe76625425;20/07/2023 10:33;Efek Positif IPO bagi Pertamina yang mempunyai keterbatasan pendanaan, sementara impor minyak mentah dan Bahan Bakar Minyak (BBM) Negara terus mengalami peningkatan maka dari dukung IPO PHE #saham #IPO #PHE #investasi #pertamina;positive
REI ⋆;@reishereeyo;20/07/2023 10:26;terima kasih Tuhan telah membiarkan fosil dinosaurs terdegradasi dan menjadi minyak bumi yang digunakan untuk bahan bakar mobil yang membawa mamanya jaehyun ke rumah sakit untuk menghadirkan seorang JUNG JAEHYUN di bumi ini;neutral
Andi Sinulingga;@AndiSinulingga;20/07/2023 10:24;Program2 ekonomi Joko Wi perlu terus di lanjutkan, dollar stabil di bawah 10 ribu, ekonomi tumbuh 7 persen, food estate sukses besar, sehingga tak ada lagi cerita impor pangan, harga bbm & angkutan logistik murah, Hutang lunas, Wajar aja kalau rakyat puas bahagia di era Joko Wi.;positive
iNews;@officialinews_;20/07/2023 10:17;Ini daftar harga BBM Pertamina di seluruh Indonesia..;neutral
Pasuruan Info;@pasuruaninfo_;20/07/2023 10:08;"#PASURUANINFO

Bareskrim Mabes Polri ungkap kejahatan penimbunan Bahan Bakar Minyak (BBM) jenis Solar bersubsidi di 3 gudang di Kota Pasuruan, pada Selasa (11/7). Tiga orang ditetapkan sebagai tersangka karena menjual solar bersubsidi dengan harga industri (non subsidi).";neutral
JTzen_KabupatenToba1_ Jago;@Bumn_toba_jago;20/07/2023 09:39;"Kilang ini juga akan mendukung pengurangan emisi gas buang kendaraan bermotor dengan peningkatan kualitas produk bahan bakar minyak yang lebih ramah lingkungan dengan standar EURO V.

#KilangPertaminaInternasional #RDMPBalikpapan";neutral
Bumn_Kalimantan_Berdaya;@BerdayaBumn;20/07/2023 09:28;"mendukung pengurangan emisi gas buang kendaraan bermotor dengan peningkatan kualitas produk bahan bakar minyak yang lebih ramah lingkungan dengan standar EURO V.

#KilangPertaminaInternasional #RDMPBalikpapan";neutral
Kritik Pemerintah;@Afkclothin75578;20/07/2023 09:01;Bisa.. Ngangkat Harga BBM;negative
IDX CHANNEL;@idx_channel;20/07/2023 08:40;Intip perbandingan harga BBM Pertamina, Shell, Vivo, dan BP AKR hari ini (20/7).;neutral
NoBody;@RigAlfatih;20/07/2023 07:48;Blusukan Tanpa hasil, yg ada tekor, biaya blusukan lue pikir kecil?, Masalah SurePay 90% suka2 kalianlah bikin SurePay nya, bgmn menjelaskan kerakyat setelah blusukan harga pangan dan BBM naik? sementara katanya tingkat kesukaan warga menurut SurePay 90% ;negative
Dani;@Doni13587681;20/07/2023 07:23;Oo..gitu. Masih nggak nyadar juga dibodohi ? Kebakaran instalasi 7 kali kemana saja sampeyan ? Monopoli tapi laba cuman Rp 56 T. Bandingkan sama Petronas laba Rp 349 atau laba Aramco Rp 2.474 T. Harga BBM Ron 95 di Malaysia cuman Rp 6.793/liter.;negative
Dani;@Doni13587681;20/07/2023 07:09;Mengingatkan rakyat pada pengalaman pahit seragam kotak kotak petugas partai PDIP jilid 1. Banyak janji banyak ngibul, naikin harga BBM bikin hidup sengsara. Supaya nggak salah pilih. Rakyat harus tandai seragam petugas partai PDI ini agar tidak dipilih lagi nanti.;negative
jelo ampoan;@jeloampoan;20/07/2023 07:00;Efek Positif IPO bagi Pertamina yang mempunyai keterbatasan pendanaan, sementara impor minyak mentah dan Bahan Bakar Minyak (BBM) Negara terus mengalami peningkatan maka dari dukung IPO PHE #saham #IPO #PHE #investasi #pertamina;positive
Bacakoran;@Bacakoranco;20/07/2023 06:53;Gudang Penampungan Bahan Bakar Minyak Hasil Penyulingan Tradisional Terbakar, Bukti Peredaran BBM Illegal Masih Ada;neutral
bumn.wajo.hadir;@BUMNWAJOHADIR;20/07/2023 05:17;Kilang ini juga akan mendukung pengurangan emisi gas buang kendaraan bermotor dengan peningkatan kualitas produk bahan bakar minyak yang lebih ramah lingkungan dengan standar EURO V.;neutral
Dani;@Doni13587681;20/07/2023 02:37;Mumpung belum dipecat kalau jokowi lengser. Ahok jadi komisaris utama, kinerja Pertamina babak belur tapi gaji milyaran sebulan. Sudah 7 kali instalasi Pertamina kebakaran. Harga BBM dinaikkan nggak turun turun. Padahal harga minyak dunia sudah di level US$ 70 an. Aneh !;negative
Ja Coah;@jack_alenzo;20/07/2023 00:58;Pendapatan negara naik krn harga sda meroket tp bbm, pajak naik subsidi di cabut, infrastruktur byk yg tdk produktip shg hutang bejibun buat byr bunga pki hutang baru dan cengkraman cina dan oligharki menguat seta korupsi naik.. kog kejam sm rakyat sdr sih;negative
it's me (Lost Engineer);@UsodoWiro;20/07/2023 00:49;Elon Musk itu produsen mobil listrik.... tapi starlink masih pakai engine berbahan bakar minyak....visi kedepan elon musk utk peralatan militer berbasis bahan bakar listrik ada nggak ??? ;neutral
yosef alexander;@snmblex;20/07/2023 00:35;"gua pertama kali tau Cillian Murphy dari film In The Heart of The Sea
dan lagi-lagi disana dia membintangi film yang berlatar abad 18an dimana belum ditemukan minyak sebagai bahan bakar
Cillian Murphy memang spesialis film bergenre sejarah";neutral
