created_at,Text,Sentiment,Score
2023-11-07 08:45:38+00:00,@danawallet Haallloooo @danawallet sudah 2 hari nih transaksi toko saya dengan qris dana saldonya tidak dapat ditarik.Sdh kirim email tidak ada balasan.Telfon hanya terhubung dengan mesin penjawab.Bagaimana ini solusinya?Modal toko jadi mandeg perputaran toko terhambat.@danawallet,negative,9.900.199.174.880.980
2023-11-07 11:11:08+00:00,"Bca syariah lagi gangguan gak ya? Soalnya dipake buat transaksi debit, qris, mbanking gada yang bisa semua untung bawa cash🥲 @HaloBCA",neutral,91.497.802.734.375
2023-11-07 11:33:06+00:00,"min mbanking lagi bermasalahkah? transaksi qris, emoney gaada yang berhasil tapi saldonya ke potong @bankmandiri",negative,8.107.588.291.168.210
2023-11-07 12:21:27+00:00,"Sebagai presenting sponsor pada Jacoweek 2023, Bank Mandiri memberikan berbagai kemudahan dan keuntungan bagi pengunjung yang melakukan transaksi non tunai dengan menggunakan kartu debit, kartu kredit, dan QRIS Livin’. https://t.co/7ZBnsbkwqg https://t.co/AzmHpzws2N",neutral,9.405.049.085.617.060
2023-11-07 14:26:48+00:00,@xganeeta Jika yang Kak @xganeeta maksud adlah promo transaction via QRIS blu at Cinepolis Outlet maka enggak bisa transaksi melalui website Cinepolis maupun aplikasi Cinepolis Kak.,neutral,9.899.148.941.040.030
2023-11-07 23:26:02+00:00,"@PT_Transjakarta Halo Tije, pada tgl. 1 Nov. ada transaksi gagal saat saya top up saldo e-money di Halte Bus Tije Penjaringan, Pluit dgn cara scan Qris.  Tapi saldo M-banking saya tetap terpotong dan tertulis sukses"", padahal saldo e-money saya tidak bertambah, minta kejelasanny https://t.co/HtCydIVfEw""",neutral,8.588.573.336.601.250
2023-11-08 02:42:47+00:00,Beberapa keuntungan menjadi merchant QRIS Bank BPD Bali : hanya terima transaksi dari penerbit Indonesia saja ❎ NERIMA transaksi penerbit Indonesia dan ASEAN ✅  uang masuk ke rekening nunggu malem atau besok ❎ uang masuk ke rekening langsung setelah transaksi (real time) ✅,neutral,8.489.192.128.181.450
2023-11-08 04:19:40+00:00,"@KakMugi Kalau QRIS ga delay dan instant tanpa pending mungkin pedagang ga akan ada masalah  Biaya admin ku make Xendit cuman 0.7% itu ga terlalu mencekik sih, transaksi 5 jt sebulan hanya kena 35rb  Masalahnya hanya yg pending pending cairnya yg kadang langsung butuh",positive,7.286.342.978.477.470
2023-11-08 04:26:11+00:00,"Blu nih kalo dipake transaksi malem2, banyak bet alasannya😂 Tetau noreknya ga terdaftar BI-Fast lah, duitnya nyangkut di mana tau, scan qris tetau gabisa🤡",negative,8.088.060.021.400.450
2023-11-08 05:04:30+00:00,"@HaloBCA Hi CS BCA, untuk pembayaran contactless/QRIS di luar negeri (singapore misalnya). Apakah ada potongan service fee? kalo ada berapa persen dari nominal transaksi?",neutral,9.928.479.194.641.110
2023-11-08 05:06:11+00:00,"@sosmedkeras Tambahin biaya admin tuh, soalnya udh berlaku MDR dri BI utk QRIS, 0.3% per transaksi (utk usaha mikro) klo yg lain 0.7%, biar bendaharanya ga nombok🙂",neutral,963.261.604.309.082
2023-11-08 05:13:23+00:00,"Assalamualaikum, BMers!   Selain untuk membuat transaksi usaha lebih praktis, Syariah Payment juga bisa jadi solusi untuk memudahkan sedekah di masjid &amp  insyaAllah jadi lebih aman. ✨   Ini saatnya jadi mitra QRIS Bank Muamalat dan rasakan manfaatnya! ✨   #MuamalatMerchantApp… https://t.co/Tgmd5EtmHE",neutral,5.887.723.565.101.620
2023-11-08 05:27:34+00:00,@joinedsept2012 Dengan senang hati kami informasikan Bapak/Ibu Pelanggan. Pembayaran menggunakan Contactless/QRIS di luar negeri semisalnya di negara Singapura maka tidak ada biaya tambahan atas transaksi tersebut.  🙂 Tks^Javi,neutral,9.710.213.541.984.550
2023-11-08 06:01:35+00:00,"@joinedsept2012 Mohon dapat informasikan apakah yang dimaksud melakukan transaksi transfer dari BCA ke bank luar negeri, ingin transaksi menggunakan QRIS untuk merchant di luar negeri dan input PIN atau lainnya, agar dapat kami informasikan sesuai kebutuhan Bapak/Ibu Pelanggan. 🙂 Tks ^Steffy",neutral,9.878.830.313.682.550
2023-11-08 07:08:41+00:00,"@gojobogor Hai, Kak @gojobogor. Kakak bisa kok transaksi QRIS blu di Indomaret. 😊",neutral,9.943.434.000.015.250
2023-11-08 08:23:51+00:00,"@ImperialistsL Qris kan diterbtin"" sama provider, nah bberapa provider emg biayanya lumayan juga buat transaksi kecil""",positive,8.958.054.780.960.080
2023-11-08 11:08:00+00:00,"Perubahan belanja masyarakat terasa, QRIS Bank Mandiri tumbuh pesat! Tak heran, transaksi non tunai kini jadi pilihan utama https://t.co/fT1DYw7CXt",neutral,8.471.344.113.349.910
2023-11-08 11:13:23+00:00,"ini main danapoly, tinggal lempar dadu. sekali lempar butuh 5 dana poin. cara dapetin ekstra dana poin bisa nyelesaiin misi tertentu, kaya transfer sesama dana, bank, scan qris, transaksi, dll. sebelum mulai misi jangan lupa klik go"" ya. https://t.co/6yHYWbX9Jv""",neutral,8.181.065.917.015.070
2023-11-08 11:37:42+00:00,"sekalian kode qris yg biasanya uda nempel/diletakkin diakrilik stand, klo kasirnya lagi puadet biasanya ga teliti lebi baik aplikasi kasir yg dipake uda memuat qris ato cetak qris di edc soalnya klo transaksi blom berhasil biasanya ga akan nyetakkin struk/masuk mutasi",neutral,5.934.755.802.154.540
2023-11-08 11:40:07+00:00,💚 cara bikin qris yg kaya orang2 buat jualan ntflx v1u dll itu gimana ya? Trus ada potongan biaya kah tiap ada transaksi yg masuk,neutral,9.092.564.582.824.700
2023-11-08 11:41:27+00:00,"@eunoxxa Dana gw akunnya dihack orang, tbtb ada transaksi pake qris gitu",negative,8.832.804.560.661.310
2023-11-08 11:41:52+00:00,"@awraxel Gada ngapa2in, tbtb pas cek dana ada notif transaksi ke qris gitu",negative,8.132.641.315.460.200
2023-11-08 11:44:57+00:00,"Dengan transaksi lewat website, Teman Bareng bisa pantau status order, aktivasi hingga perpanjangan.  Kelola semua subskribsi produk digital favoritmu cuma dalam satu dasbor!📲  https://t.co/EPuSjlfQKd…  Tersedia metode pembayaran melalui DANA dan QRIS.✅ https://t.co/Or3gzTb7Ra",neutral,9.840.052.127.838.130
2023-11-08 11:46:43+00:00,"perna ada customer iseng katanya uda scan qris terus bayar padahal dari aplikasi blum muncul laman transaksi berhasil, uda ngotot katanya uda bayar ternyata yg ditunjuk pict yg uda diedit+di mutasi gaada awokwowkwok salah kon garapi aku",negative,9.819.676.876.068.110
2023-11-08 12:24:15+00:00,"@joinedsept2012 Untuk saat ini transaksi menggunakan QRIS tidak dikenakan biaya, namun untuk transaksi QRIS Cross Border di Singapura belum ada informasi implementasi lebih lanjut dikarenakan untuk saat ini QRIS Cross Border baru di Thailand dan Malaysia ya Bapak/Ibu Pelanggan. 🙂 Tks ^^Lulu",neutral,9.798.572.659.492.490
2023-11-08 12:29:24+00:00,"Dapatkan potongan 20K untuk pembelian tiket konser DEWA19, dengan transaksi menggunakan DEBIT/CC/QRIS Bank Mandiri, pilihan tiket sebagai berikut : ✨Bintang : 390K jadi 370K ✨Pandawa : 290K jadi 270K TANPA SYARAT &amp  KETENTUAN, tersedia di MOJO DI Panjaitan, RingRoad &amp  Setia Budi https://t.co/8Fke4m7Zos",neutral,9.823.288.321.495.050
2023-11-08 13:45:17+00:00,"Catet gaes , kini Bank Mandiri telah sampai dgn akhir Agustus 2023 telah menembus 500 juta transaksi, dgn pertumbuhan mencapai 190% YoY, laju transaksi QRIS Bank Mandiri pun terus tumbuh signifikan selaras dengan tren belanja masyarakat yg telah bergeser ke transaksi non tunai😎 https://t.co/PQ75bvBUcM",neutral,92.526.775.598.526
2023-11-08 13:51:41+00:00,"Jempol dua buat Bank Mandiri yang telah memproses sampai dengan akhir Agustus 2023 telah menembus 500 juta transaksi, dengan pertumbuhan mencapai 190% YoY . Tidak kalah, laju transaksi QRIS Bank Mandiri pun terus tumbuh signifikan selaras dengan tren belanja masyarakat👍🏻😎 https://t.co/uOGPjSMQFr",neutral,5.093.212.127.685.540
2023-11-08 13:57:03+00:00,"Dgn menembus 500jt transaksi , transaksi BI-FAST di Bank Mandiri sampai dgn akhir Agustus 2023 , kini dgn pertumbuhan mencapai 190% YoY,laju transaksi QRIS Bank Mandiri pun terus tumbuh signifikan selaras dengan tren belanja masyarakat yg telah bergeser ke transaksi non tunai 👍🏻 https://t.co/4sjoDYA8bZ",neutral,9.250.423.908.233.640
2023-11-08 14:07:36+00:00,"Dgn menembus 500jt transaksi , transaksi BI-FAST di Bank Mandiri sampai dgn akhir Agustus 2023 , kini dgn pertumbuhan mencapai 190% YoY , laju transaksi QRIS Bank Mandiri pun terus tumbuh signifikan selaras dgn tren belanja masyarakat yg telah bergeser ke transaksi non tunai 👍🏻 https://t.co/4slfBOmkKm",neutral,8.919.194.936.752.310
2023-11-08 14:12:19+00:00,"Catet gaes , kini Bank Mandiri telah sampai dgn akhir Agustus 2023 telah menembus 500 juta transaksi, dengan pertumbuhan mencapai 190% YoY, laju transaksi QRIS Bank Mandiri pun terus tumbuh signifikan selaras dgn tren belanja masyarakat yg telah bergeser ke transaksi non tunai😎 https://t.co/78zmRyX1YY",neutral,9.068.542.122.840.880
2023-11-08 14:52:03+00:00,"Tidak hanya itu, transaksi QRIS Bank Mandiri juga menunjukkan perkembangan yang kuat sejalan dengan tren pergeseran belanja masyarakat ke transaksi non tunai, mencerminkan kesiapan Bank Mandiri dalam mengikuti perubahan preferensi pelanggan. https://t.co/u0c1ux7blx",neutral,8.826.959.133.148.190
2023-11-08 14:53:09+00:00,Keberhasilan Bank Mandiri dalam meningkatkan jumlah transaksi BI-FAST dan pertumbuhan transaksi QRIS adalah bukti nyata bahwa bank ini terus berinovasi dan beradaptasi untuk menjawab kebutuhan perbankan yang berkembang. https://t.co/kRaUoTi7sb,neutral,7.486.538.290.977.470
2023-11-08 15:33:29+00:00,"search nama dan nomor rekeningnya di search bar juga.. kalo bisa JANGAN transaksi ke QRIS karena susah dilacak penerimanya.  kalau dikasih nomor hp, cek dulu di get contact. ga bisa disearch/di-disable: JANGAN TRANSAKSI!!",negative,6.620.710.492.134.090
2023-11-08 16:27:16+00:00,"damn, di tf 1p 💔💔💔 dia minta tf lewat qris, kalo ketemu AN kyk di foto hati' yaa. setiap transaksi harus cek dulu di riwayat transaksi nya. gak sengaja bgt tadi kehapus chat nya 😭😭 https://t.co/TLuJETVUVz",neutral,9.473.438.858.985.900
2023-11-08 17:22:44+00:00,"Sampai dengan akhir Agustus 2023, transaksi BI-FAST Bank Mandiri menembus 500 juta transaksi, transaksi QRIS Bank Mandiri pun terus meningkat. https://t.co/f9WuXiWjXT",neutral,9.712.038.040.161.130
2023-11-08 17:23:21+00:00,"Selaras dengan tren masyarakat yang transaksi non tunai, QRIS Bank Mandiri pun terus tumbuh signifikan dan jumlah transaksi BI-FAST di Bank Mandiri menembus 500 juta transaksi. https://t.co/Vhq5wtKp3Y",neutral,9.512.398.838.996.880
2023-11-08 17:23:55+00:00,Transaksi BI-FAST di Bank Mandiri terus bertambah kini 500 juta transaksi yang terhitung. Transaksi QRIS Bank Mandiri juga terus tumbuh signifikan. https://t.co/fDkUf5DzGw,neutral,974.423.348.903.656
2023-11-08 17:24:22+00:00,"Agustus 2023, Transaksi BI-FAST Bank Mandiri menembus 500 juta transaksi dengan pertumbuhan mencapai 190% YoY. Transaksi QRIS pun tidak kalah dan terus menerus tumbuh secara signifikan. https://t.co/t5P9nyUbtj",neutral,733.239.471.912.384
2023-11-08 17:24:49+00:00,"Transaksi QRIS Bank Mandiri terus meningkat selaras dengan masyarakat yang lebih sering transaksi non tunai, Jumlah transaksi BI-FAST pun mencapai 500 juta transaksi di akhir Agustus 2023. https://t.co/jjTyLV1dyT",neutral,9.665.098.786.354.060
2023-11-09 04:48:16+00:00,"@onmyown87 Hai, Budi. Dapat diinformasikan lebih lanjut, apakah terkait dengan kendala transaksi QRIS? atau seperti apa? agar dapat kami bantu informasikan secara tepat. 🙏",neutral,9.939.033.389.091.490
2023-11-09 06:53:42+00:00,Belanja di Manhattan berhadiah Mobil....   Khusus transaksi melalui EDC &amp  QRIS Bank BRI  dan berlaku untuk pembayaran dengan Bank Apa saja...  Khusus pengguna produk BRI berlaku kelipatan dan dobel kesempatan .... https://t.co/f8BXPKkUpg,neutral,9.856.730.699.539.180
2023-11-09 08:18:42+00:00,@ezash sebulan paling banyak narik cash 500k doang sisa nya transaksi pake CC debit atau qris,neutral,994.953.453.540.802
2023-11-09 08:19:28+00:00,"Amino Hospital telah merespon adanya era digitalisasi transaksi non tunai, optimalisasi pengendalian biaya dan mutu layanan keuangan, dengan tersediannya QRIS Bank Jateng di Amino Hospital pelanggan lebih cepat dan mudah melakukan pembayaran. #sobatamino  #aminopancenAPIK https://t.co/DlNjopVt8X",neutral,8.539.348.244.667.050
2023-11-09 08:47:46+00:00,Hai Sobat Jabar!  COMING SOON! Persiapkan diri Sobat untuk seru-seruan sekaligus semakin merasakan pengalaman kemudahan transaksi digital menggunakan QRIS. https://t.co/vLM0JQkR4j,neutral,8.973.472.118.377.680
2023-11-09 13:03:23+00:00,"@lovinryujin jadi nanti transaksi nya pake qris aku, entar aku tf ke kamu dg sesuai nominal transaksi..kalau fee 1k",neutral,9.925.427.436.828.610
2023-11-09 13:28:47+00:00,"@byu_id kenapa sih akhir2 ini jaringannya ilang2an mulu? Tiap jajan mau transaksi perbankan pake qris jadi susah. mana kaga ada duit cash, ngeselin lu",negative,9.972.895.383.834.830
2023-11-09 14:00:26+00:00,"DISKON SEBANYAK INI MAU KAMU LEWATIN?😱 Manfaatin kesempatan ini dengan transaksi pakai QRIS di myBCA. Yuk, rasain langsung #NyamannyaDuniaMyBCA! Cek di https://t.co/tFXJ4iUnjp https://t.co/5r1zpjndvA",neutral,9.246.290.922.164.910
2023-11-09 14:13:04+00:00,"@byu_id gw jadi naek angkot trus jalan kaki, karena gabisa pesen ojol. belom lagi gabisa transaksi online pake qris",neutral,9.253.808.856.010.430
2023-11-09 14:14:06+00:00,"Anjir cok pantesan ga ada sinyal. Untung ga jadi transaksi pake qris, mana ga bawa debit",negative,9.704.487.919.807.430
2023-11-09 14:58:29+00:00,slalu transaksi qris tiap ke alfa/indonaret alhasil jarang bawa dompet.  tdi kebetulan ga bawa cash juga trus minta tether mbak indomaret. mana di belakang ngantri pula anjjj keringat dingin pisan,positive,9.752.629.399.299.620
2023-11-09 15:35:25+00:00,"@byu_id Pantesan, tadi belanja mo bayar pake qris eh error akhirnya minta tetring ke pedagangnya wkwkwk. Ayo min dipercepat yaa klo lagi diluar rumah jadi susah mo transaksi.",negative,7.503.225.207.328.790
2023-11-09 23:56:37+00:00,"Dewapoker juga memberikan pilihan opsi transaksi yang sangat lengkap Mulai dengan opsi transfer bank dengan pilihan bank lengkap seperti BRI, BNI, BCA, Mandiri, Danamon, Jenius, Sinarmas Opsi transfer dengan QRIS https://t.co/scQyr7ftwe https://t.co/0wCyHznJ9V",neutral,8.557.024.002.075.190
2023-11-10 00:05:40+00:00,"Jangan lewatkan kesempatan dapat cuan di akhir tahun!  Program ini adalah program akhir tahun dengan pemberian cashback sebesar Rp. 10.000,- kepada nasabah yang melakukan transaksi finansial (QRIS, top-up e-wallet, tarik tunai Indomaret, transfer ke bank lain, BI Fast, https://t.co/6WotBRdXzW",neutral,7.316.493.391.990.660
2023-11-10 01:06:50+00:00,"-rl hi, ada yang tau gimana cara transaksi biar nama kita (bu-yer) gak keliatan? kalo kita bay-ar pakai qris b-ca gitu keliatan gak sih nama yg ba-yarnya?",neutral,9.780.349.731.445.310
2023-11-10 01:22:08+00:00,"@primawansatrio Aku wktu itu mnta refund qris yg ke debit smpe 3 kali, tapi gagal transaksi, syaratnya bkin surat pernyataan, fotkop buku tabungan, fotkop debit, ektp, sama bukti transaksi gagal, prosesnya 2 Minggu",neutral,9.816.901.087.760.920
2023-11-10 02:26:28+00:00,"@akudwidua Selamat Pagi kak, untuk perihal tersebut sebelum transaksi kakak bisa bertanya ke kepala kasir kami, untuk qris shopee apakah bisa digunakana, teirma kasih",neutral,9.919.556.379.318.230
2023-11-10 08:28:29+00:00,"@gojekindonesia @gopayindonesia Min, cara detect no hp gopay pelanggan dari data transaksi QRIS gimana ya? Ada customer kelebihan bayar di toko saya, mau saya refund. Makasih",neutral,9.800.803.661.346.430
2023-11-10 12:17:09+00:00,"Tujuannya apa sih, Kak? Tujuan dari kegiatan lomba ini adalah untuk mengasah skill kreativitas kita sekaligus mengkampanyekan penggunaan transaksi digital yang aman tanpa ribet melalui QRIS.",neutral,5.678.375.363.349.910
2023-11-10 13:26:42+00:00,"Khusus 11 November 2023, transaksi pakai QR Pay PermataMobile X di merchant/outlet/toko yang memiliki kode QR berbasis/berlogo QRIS dapatkan cashback 50% hingga Rp30 ribu.   Promo berlaku pada 11 Nov 23',  S&amp K berlaku. Info lengkap: https://t.co/pnTG2Naf2x   #SemuaMakinBisa https://t.co/SKrXmzGmfW",neutral,9.588.784.575.462.340
2023-11-10 13:39:37+00:00,"@caratstalk Pernah ngalayananin cust,pas mau foto bukti transaksi qris dia nanya “suka seventeen ya mba” “iya ka” “sama saya juga suka” sambil nunjukin case hp nya 😹btw gue pake case polos tp ada stiker nama nama snackventeen gitu trus ada gantunyan nama “scoups”. Akhirnya ada yg notice🥲",neutral,8.750.981.092.453.000
2023-11-10 14:34:49+00:00,"Nonton di Jakarta World Cinema Week cuma bayar Rp25 Ribu aja?  Dapatkan harga spesial ini hanya dengan transaksi via QRIS di myBCA, promo hanya berlaku untuk pembelian tiket di CGV Grand Indonesia.  Perlu diingat kuota hanya 300 transaksi per harinya ya.  #JWCW2023 https://t.co/fHFNKuzHXo",neutral,9.462.887.048.721.310
2023-11-11 03:00:14+00:00,"@saturnrs3 Transaksi seperti biasa aja pake debit blu nya, kalo kopken emang lagi promo bank, diskon 50% maks 25k 4x trx per bulan ( 4x debit card, 4x qris )",neutral,847.066.342.830.658
2023-11-11 03:53:50+00:00,@BANKBRI_ID Kalian juga bisa reedem BRIpoin dapat voucher belanja dan ada juga cashback 10% setiap transaksi di merchant BRI pake QRIS di BRImo✨,neutral,9.036.064.743.995.660
2023-11-11 07:09:51+00:00,@inibibollss Aku si adaa smua history payment di apk catatan keuangan sama lbh sering pake debit/qris yg pasti ada mutasi transaksi,neutral,9.909.402.132.034.300
2023-11-11 16:26:15+00:00,"@rdwikya Hai Sobat BRI, mohon maaf atas kendala transaksi QRIS yang dialami. Guna tindak lanjut pembayaran QRIS yang gagal namun belum diterima pihak Merchant. Mohon kesediaannya pembuatan laporan melalui BRImo dengan cara Login&gt Akun&gt  Pusat Bantuan&gt  Ajukan Pengaduan&gt Gagal Bayar QRIS (1)",neutral,9.906.229.376.792.900
2023-11-11 16:27:09+00:00,"😮‍💨 klaim refund transaksi gagal? Prosesnya 2 bulan? Ditolak? Buktinya keren sekali. Sungguh pelayanan prima @jadijago @DesignRant2  Tips: kalo sehari2 pake qris, cari provider yang ngirim email kalo transaksi gagal. Kalo nggak ya gini jadi 2 bulan ama ga dipercaya https://t.co/qpeQVXxfYl",neutral,7.262.586.951.255.790
2023-11-11 17:23:44+00:00,"Halo mandiri care, saya melakukan 2 kali transaksi dengan menggunakan qris namun status pembayaran tertunda, dan saldo saya sudah terpotong sebanyak 2 kali juga. Mohon bantuannya untuk pengembalian dana. Terimakasih @mandiricare",neutral,9.835.689.663.887.020
2023-11-11 17:47:11+00:00,"Duitku 60rebu lama skali proses refundnya gara2 gagal transaksi qris dr alfamidi, tolong dong kak aku juga butuh makan ni gajian masi lama 😔 kan refund doang apa susahnya sih @alfamidi_ku",negative,6.665.393.710.136.410
